,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
1636,2019160052,5243 Agnes Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,9,73,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/3/2019,1:36 PM,9,2019,RESOL,Y,9/12/2019,9.0,2019.0,9.0,"5243 Agnes Ave64130
(39.030291, -94.549978)",Jackson,39.030291,-94.549978,35912,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160052
1637,2019159685,2641 Victor St,Santa Fe,L,64128,East,3,WEB,1030,Property / Buildings / Construction,,9,73,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/3/2019,8:42 AM,9,2019,RESOL,Y,9/12/2019,9.0,2019.0,9.0,"2641 Victor St64128
(39.073449, -94.55068)",Jackson,39.073449,-94.55068,24574,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159685
1638,2019159587,4236 E 60th Ter,Swope Parkway-Elmwood,L,64130,Metro,5,WEB,1030,Property / Buildings / Construction,,4,337,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/2/2019,6:26 PM,9,2019,RESOL,N,9/6/2019,9.0,2019.0,4.0,"4236 E 60th Ter64130
(39.016243, -94.535433)",Jackson,39.016243,-94.535433,336,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159587
1639,2019159562,4925 E 20th St,East Community Team North,L,64127,East,3,WEB,1030,Property / Buildings / Construction,,4,337,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,9/2/2019,11:18 AM,9,2019,RESOL,N,9/6/2019,9.0,2019.0,4.0,"4925 E 20th St64127
(39.086872, -94.525224)",Jackson,39.086872,-94.525224,18770,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159562
1640,2019160018,2801 Oakley Ave,South Blue Valley,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,6,207,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/3/2019,12:58 PM,9,2019,RESOL,Y,9/9/2019,9.0,2019.0,6.0,"2801 Oakley Ave64128
(39.074428, -94.517806)",Jackson,39.07442800000001,-94.517806,21572,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019160018
1641,2019208332,4117 E 11th St,Lykins,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,14,69,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,12/23/2019,12:38 PM,12,2019,RESOL,Y,1/6/2020,1.0,2020.0,14.0,"4117 E 11th St64127
(39.099088, -94.533698)",Jackson,39.099088,-94.533698,10148,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208332
1642,2019208405,3609 College Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/23/2019,2:11 PM,12,2019,OPEN,N,,,,,"3609 College Ave64128
(39.060155, -94.544932)",Jackson,39.060155,-94.544932,28535,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208405
1643,2019208401,2437 Drury Ave,South Blue Valley,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/23/2019,2:09 PM,12,2019,OPEN,Y,,,,,"2437 Drury Ave64127
(39.07984, -94.518703)",Jackson,39.07984,-94.518703,20142,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019208401
1644,2019161805,3007 NE 39th St,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,12,72,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/5/2019,10:26 PM,9,2019,RESOL,Y,9/17/2019,9.0,2019.0,12.0,"3007 NE 39th St64117
(39.164579, -94.544176)",Clay,39.164579,-94.544176,78113,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161805
1645,2019161813,3303 NE 43rd St,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,6,207,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/5/2019,11:28 PM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,6.0,"3303 NE 43rd St64117
(39.17098, -94.540999)",Clay,39.17098,-94.540999,77385,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161813
1633,2019159727,3222 Troost Ave,North Hyde Park,L,64109,Central,4,PHONE,4440,Property / Buildings / Construction,,180,424,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Standard,9/3/2019,9:14 AM,9,2019,OPEN,Y,,,,,"3222 Troost Ave64109
(39.067721, -94.571868)",Jackson,39.067721,-94.571868,128157,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019159727
1588,2019207032,7006 Indiana Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,71,5,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/19/2019,2:41 PM,12,2019,RESOL,Y,2/28/2020,2.0,2020.0,71.0,"7006 Indiana Ave64132
(38.999104, -94.547863)",Jackson,38.999104,-94.547863,3120,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207032
1618,2019207140,2911 Van Brunt Blvd,South Blue Valley,L,64128,East,3,WEB,1030,Property / Buildings / Construction,,5,258,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Work Without Permit,12/19/2019,4:23 PM,12,2019,RESOL,N,12/24/2019,12.0,2019.0,5.0,"2911 Van Brunt Blvd64128
(39.072066, -94.520148)",Jackson,39.072066,-94.520148,21947,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207140
1616,2019203724,2821 E 8th St,Independence Plaza,L,64124,East,3,PHONE,4440,Property / Buildings / Construction,,24,23,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/13/2019,5:31 PM,12,2019,RESOL,Y,1/6/2020,1.0,2020.0,24.0,"2821 E 8th St64124
(39.103095, -94.547132)",Jackson,39.103095,-94.547132,10544,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203724
1590,2019207063,6949 College Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,1,1102,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/19/2019,3:07 PM,12,2019,RESOL,N,12/20/2019,12.0,2019.0,1.0,"6949 College Ave64132
(38.999609, -94.54833)",Jackson,38.999609,-94.54833,3144,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207063
1591,2019207039,1500 Cleveland Ave,East Community Team North,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,11,66,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/19/2019,2:46 PM,12,2019,RESOL,Y,12/30/2019,12.0,2019.0,11.0,"1500 Cleveland Ave64127
(39.092149, -94.540019)",Jackson,39.092149,-94.540019,208162,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207039
1592,2019161574,1236 Lawndale Ave,West Blue Valley,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,11,66,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/5/2019,2:47 PM,9,2019,RESOL,Y,9/16/2019,9.0,2019.0,11.0,"1236 Lawndale Ave64127
(39.09638, -94.5161)",Jackson,39.09638,-94.5161,8963,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161574
1593,2019206833,2658 E 7th St,Independence Plaza,L,64124,East,3,PHONE,4440,Property / Buildings / Construction,,1,1102,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,12/19/2019,11:54 AM,12,2019,RESOL,N,12/20/2019,12.0,2019.0,1.0,"2658 E 7th St64124
(39.104681, -94.548487)",Jackson,39.104681,-94.548487,10499,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019206833
1594,2019204715,2847 Van Brunt Blvd,South Blue Valley,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,12/17/2019,12:07 PM,12,2019,RESOL,N,12/17/2019,12.0,2019.0,0.0,"2847 Van Brunt Blvd64128
(39.072911, -94.520107)",Jackson,39.072911,-94.520107,21648,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204715
1595,2019204616,4104 E 53rd St,Mount Cleveland,L,64130,Metro,5,INSPE,85,Property / Buildings / Construction,,169,4,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/17/2019,10:45 AM,12,2019,RESOL,Y,6/3/2020,6.0,2020.0,169.0,"4104 E 53rd St64130
(39.029798, -94.53735)",Jackson,39.029798,-94.53735,35482,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204616
1596,2019161957,4027 Norton Ave,Vineyard Northwest,L,64130,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/6/2019,9:03 AM,9,2019,RESOL,N,9/6/2019,9.0,2019.0,0.0,"4027 Norton Ave64130
(39.052053, -94.536143)",Jackson,39.052053,-94.536143,30445,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161957
1597,2019162346,4214 E 7th St,Lykins,L,64124,East,3,PHONE,4440,Property / Buildings / Construction,,6,207,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,9/6/2019,3:58 PM,9,2019,RESOL,Y,9/12/2019,9.0,2019.0,6.0,"4214 E 7th St64124
(39.104118, -94.532199)",Jackson,39.104118,-94.532199,8009,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162346
1598,2019161841,4129 N Monroe Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,26,35,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/6/2019,12:55 AM,9,2019,RESOL,Y,10/2/2019,10.0,2019.0,26.0,"4129 N Monroe Ave64117
(39.169802, -94.536522)",Clay,39.169802,-94.536522,77787,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161841
1599,2019161848,4029 N Askew Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,208,3,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/6/2019,1:23 AM,9,2019,RESOL,Y,4/1/2020,4.0,2020.0,208.0,"4029 N Askew Ave64117
(39.167475, -94.53834)",Clay,39.167475,-94.53834,77747,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161848
1600,2019162056,6937 South Benton Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,138,3,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,9/6/2019,10:38 AM,9,2019,RESOL,Y,1/22/2020,1.0,2020.0,138.0,"6937 South Benton Ave64132
(39.000151, -94.552969)",Jackson,39.000151,-94.552969,3017,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019162056
1601,2019161828,4136 N Mersington Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,19,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:27 AM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,19.0,"4136 N Mersington Ave64117
(39.169451, -94.534378)",Clay,39.169451,-94.534378,77848,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161828
1617,2019207138,2911 Van Brunt Blvd,South Blue Valley,L,64128,East,3,WEB,1030,Property / Buildings / Construction,,4,337,Construction Issue/Concern,Property / Buildings / Construction Construction Issue/Concern,PROPERTY,NOT_VISIBLE,City Planning and Development,City Planning and Development-Permit Compliance-,Prop/Build/Construct-Construction Issue/Concern-Work without permit,Work Without Permit,12/19/2019,4:21 PM,12,2019,RESOL,N,12/23/2019,12.0,2019.0,4.0,"2911 Van Brunt Blvd64128
(39.072066, -94.520148)",Jackson,39.072066,-94.520148,21947,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019207138
1602,2019161831,4108 N Mersington Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:30 AM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,5.0,"4108 N Mersington Ave64117
(39.168559, -94.534582)",Clay,39.168559,-94.534582,77852,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161831
1604,2019161843,4133 N Monroe Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,19,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:57 AM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,19.0,"4133 N Monroe Ave64117
(39.169998, -94.536517)",Clay,39.169998,-94.536517,210323,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161843
1605,2019204552,821 Fuller Ave,Sheffield,L,64125,East,4,PHONE,4440,Property / Buildings / Construction,,6,207,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/17/2019,10:02 AM,12,2019,RESOL,N,12/23/2019,12.0,2019.0,6.0,"821 Fuller Ave64125
(39.101507, -94.506057)",Jackson,39.101507,-94.506057,5351,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019204552
1606,2019203672,6737 Agnes Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,12/13/2019,4:03 PM,12,2019,OPEN,N,,,,,"6737 Agnes Ave64132
(39.003675, -94.551617)",Jackson,39.003675,-94.551617,2846,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203672
1607,2019203396,1628 Oakley Ave,West Blue Valley,L,64127,East,3,EMAIL,248,Property / Buildings / Construction,,10,59,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,12/13/2019,9:51 AM,12,2019,RESOL,Y,12/23/2019,12.0,2019.0,10.0,"1628 Oakley Ave64127
(39.091739, -94.517516)",Jackson,39.091739,-94.517516,9425,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203396
1608,2019203665,4214 E 7th St,Lykins,L,64124,East,3,PHONE,4440,Property / Buildings / Construction,,7,177,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,12/13/2019,3:55 PM,12,2019,RESOL,Y,12/20/2019,12.0,2019.0,7.0,"4214 E 7th St64124
(39.104118, -94.532199)",Jackson,39.104118,-94.532199,8009,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019203665
1609,2019161833,3700 NE 43rd Ter,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,19,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:46 AM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,19.0,"3700 NE 43rd Ter64117
(39.172557, -94.536568)",Clay,39.172557,-94.536568,250837,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161833
1610,2019161842,4129 N Cleveland Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,19,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:55 AM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,19.0,"4129 N Cleveland Ave64117
(39.169456, -94.534934)",Clay,39.169456,-94.534934,77860,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161842
1611,2019161834,3700 NE 43rd Ter,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:47 AM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,5.0,"3700 NE 43rd Ter64117
(39.172557, -94.536568)",Clay,39.172557,-94.536568,250837,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161834
1612,2019161840,3601 NE 41st St,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,19,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:54 AM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,19.0,"3601 NE 41st St64117
(39.168608, -94.538284)",Clay,39.168608,-94.538284,77762,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161840
1613,2019161829,4144 N Mersington Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,19,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:28 AM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,19.0,"4144 N Mersington Ave64117
(39.169733, -94.534316)",Clay,39.169733,-94.534316,77847,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161829
1614,2019161830,4108 N Mersington Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,19,54,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:28 AM,9,2019,RESOL,N,9/25/2019,9.0,2019.0,19.0,"4108 N Mersington Ave64117
(39.168559, -94.534582)",Clay,39.168559,-94.534582,77852,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161830
1615,2019161844,4129 N Cleveland Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,1:18 AM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,5.0,"4129 N Cleveland Ave64117
(39.169456, -94.534934)",Clay,39.169456,-94.534934,77860,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161844
1603,2019161824,4136 N Kansas Ave,Chaumiere,L,64117,Shoal Creek,1,WEB,1030,Property / Buildings / Construction,,5,258,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,Northland,Northland-Neighborhood-Inc,Prop/Build/Construct-Property Maintenance-NNI,Northland Neighborhoods INC,9/6/2019,12:21 AM,9,2019,RESOL,N,9/11/2019,9.0,2019.0,5.0,"4136 N Kansas Ave64117
(39.169149, -94.54656)",Clay,39.169149,-94.54656,77480,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019161824
1768,2019184061,3401 Campbell St,North Hyde Park,L,64109,Central,4,PHONE,4440,Property / Buildings / Construction,,65,10,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/23/2019,6:13 PM,10,2019,RESOL,Y,12/27/2019,12.0,2019.0,65.0,"3401 Campbell St64109
(39.06507, -94.573605)",Jackson,39.06507,-94.573605,128543,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019184061
1711,2019199790,3129 Harrison St,North Hyde Park,L,64109,Central,4,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,12/4/2019,3:35 PM,12,2019,OPEN,N,,,,,"3129 Harrison St64109
(39.069337, -94.572302)",Jackson,39.069337,-94.572302,128108,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019199790
1770,2019183942,3126 Charlotte St,North Hyde Park,L,64109,Central,4,WEB,1030,Property / Buildings / Construction,,8,161,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/23/2019,3:14 PM,10,2019,RESOL,N,10/31/2019,10.0,2019.0,8.0,"3126 Charlotte St64109
(39.069458, -94.575786)",Jackson,39.069458,-94.575786,128002,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019183942
1921,2019176252,2347 Lawndale Ave,South Blue Valley,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,180,424,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Standard,10/7/2019,8:59 AM,10,2019,OPEN,N,,,,,"2347 Lawndale Ave64127
(39.081453, -94.51621)",Jackson,39.081453,-94.51621,20147,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019176252
1922,2019177391,1102 Benton Blvd,Independence Plaza,L,64127,East,3,WEB,1030,Property / Buildings / Construction,,3,467,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Other Property Issue,10/8/2019,10:13 PM,10,2019,RESOL,N,10/11/2019,10.0,2019.0,3.0,"1102 Benton Blvd64127
(39.100233, -94.54473)",Jackson,39.100233,-94.54473,10954,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019177391
1923,2019176239,711 Monroe Ave,Lykins,L,64124,East,3,PHONE,4440,Property / Buildings / Construction,,4,337,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,10/7/2019,8:45 AM,10,2019,RESOL,Y,10/11/2019,10.0,2019.0,4.0,"711 Monroe Ave64124
(39.10364, -94.538633)",Jackson,39.10364000000001,-94.538633,9682,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019176239
