,CASEID,ADDRESS,NEIGH,NEIGH-Income,ZIP,POLICED,COUNCILD,SOURCE,Sum SOURCE ,CATEGORY,Sum CATEGORY ,DAYTOCLOSE,Sum DAYTOCLOSE,TYPE,CATTYPE,GROUP311,VIS_STREET,DEPT,WORKGRP,REQTYPE,DETAIL,CREATEDATE,CREATTIME,CREATEMO,CREATEYR,STATUS,EXCEEDTIME,CLOSEDATE,CLOSEMO,CLOSEYR,DAYTOCLOSE.1,ADDGEOC,COUNTY,Latitude,Longitude,APN,CASEURL
36850,2019186199,821 Newton Ave,Sheffield,L,64125,East,4,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,10/29/2019,2:26 PM,10,2019,RESOL,N,10/29/2019,10,2019,0,"821 Newton Ave64125
(39.101434, -94.503745)",Jackson,39.101434,-94.503745,5188,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186199
36877,2019186225,3623 E 57th St,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Property / Buildings / Construction,,0,603,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/29/2019,2:50 PM,10,2019,RESOL,N,10/29/2019,10,2019,0,"3623 E 57th St64130
(39.021877, -94.543138)",Jackson,39.021877,-94.543138,37089,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186225
36887,2019186034,5347 Independence Ave,Lykins,L,64124,East,3,PHONE,4440,Public Health,,2,503,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,10/29/2019,11:26 AM,10,2019,RESOL,N,10/31/2019,10,2019,2,"5347 Independence Ave64124
(39.104945, -94.5196)",Jackson,39.104945,-94.5196,7488,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186034
36889,2019186131,4201 E 9th St,Lykins,L,64127,East,3,PHONE,4440,Public Health,,9,73,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Other,Other,10/29/2019,1:12 PM,10,2019,RESOL,N,11/7/2019,11,2019,9,"4201 E 9th St64127
(39.101703, -94.53286)",Jackson,39.101703,-94.53286,8269,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186131
36890,2019185963,1337 Admiral Blvd,Paseo West,L,64106,Central,3,PHONE,4440,Public Health,,2,503,Food Establishment,Public Health Food Establishment,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Food Protection-,Public Health-Food Establishment-Restaurant,Restaurant,10/29/2019,10:19 AM,10,2019,RESOL,N,10/31/2019,10,2019,2,"1337 Admiral Blvd64106
(39.105162, -94.565259)",Jackson,39.105162,-94.565259,12032,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185963
36902,2019186170,5731 Mersington Ave,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Public Health,,2,503,Services,Public Health Services,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,Health,Health-Healthy Homes-,Public Health-Services-Healthy Homes Information,Healthy Homes Information,10/29/2019,1:55 PM,10,2019,RESOL,N,10/31/2019,10,2019,2,"5731 Mersington Ave64130
(39.021227, -94.540133)",Jackson,39.021227,-94.540133,37338,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186170
36904,2019186036,1327 Brooklyn Ave,Independence Plaza,L,64127,Central,3,PHONE,4440,Public Safety,,51,13,Police,Public Safety Police,PUBLIC_HEALT_SAFETY_WORKS,NOT_VISIBLE,City Managers Office,City Managers Office-KCPD-,Public Safety-Police-Homeless camp,Homeless Camp,10/29/2019,11:29 AM,10,2019,RESOL,Y,12/19/2019,12,2019,51,"1327 Brooklyn Ave64127
(39.096664, -94.555811)",Jackson,39.096664,-94.555811,12313,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186036
36934,2019186162,2205 Elmwood Ave,East Community Team North,L,64127,East,3,PHONE,4440,Streets / Roadways / Alleys,,7,177,Cut / Permit,Streets / Roadways / Alleys Cut / Permit,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Permits,Streets / Roadways / Alleys-Cut / Permit-District 2,District 2,10/29/2019,1:47 PM,10,2019,RESOL,Y,11/5/2019,11,2019,7,"2205 Elmwood Ave64127
(39.085114, -94.529185)",Jackson,39.085114,-94.529185,18694,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186162
36954,2019185862,4934 Lawn Ave,Mount Cleveland,L,64130,East,3,PHONE,4440,Streets / Roadways / Alleys,,92,8,Pothole,Streets / Roadways / Alleys Pothole,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Street and Traffic-District 3,Streets / Roadways / Alleys-Pothole-District 3,District 3,10/29/2019,8:51 AM,10,2019,RESOL,Y,1/29/2020,1,2020,92,"4934 Lawn Ave64130
(39.035118, -94.531006)",Jackson,39.035118,-94.531006,33470,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185862
36983,2019186081,5751 Bales Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,22,50,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,10/29/2019,12:38 PM,10,2019,RESOL,Y,11/20/2019,11,2019,22,"5751 Bales Ave64130
(39.020415, -94.544948)",Jackson,39.020415,-94.544948,37164,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186081
36984,2019186103,5700 Indiana Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,43,18,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,10/29/2019,12:52 PM,10,2019,RESOL,Y,12/11/2019,12,2019,43,"5700 Indiana Ave64130
(39.022438, -94.546531)",Jackson,39.022438,-94.546531,36738,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186103
36988,2019186108,5821 College Ave,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,22,50,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,10/29/2019,12:56 PM,10,2019,RESOL,Y,11/20/2019,11,2019,22,"5821 College Ave64130
(39.020035, -94.547179)",Jackson,39.020035,-94.547179,36802,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186108
36989,2019186047,5207 Independence Ave,Lykins,L,64124,East,3,PHONE,4440,Trash / Recycling,,21,43,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Trash / Recycling - Dumping - Alley - D2,Alley - Public Works - District 2,10/29/2019,11:45 AM,10,2019,RESOL,N,11/19/2019,11,2019,21,"5207 Independence Ave64124
(39.104983, -94.520699)",Jackson,39.104983,-94.520699,7492,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186047
36990,2019186017,5612 Brighton Ter,Swope Parkway-Elmwood,L,64130,Metro,5,EMAIL,248,Trash / Recycling,,94,8,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-Private Property,Private Property,10/29/2019,11:01 AM,10,2019,RESOL,Y,1/31/2020,1,2020,94,"5612 Brighton Ter64130
(39.021969, -94.52877)",Jackson,39.021969,-94.52877,38112,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186017
36991,2019186027,3244 Myrtle Ave,Palestine East,L,64128,East,3,PHONE,4440,Trash / Recycling,,16,32,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Abatement Referral,Trash / Recycling-Dumping-Solid Waste Referral,Solid Waste Referral,10/29/2019,11:16 AM,10,2019,RESOL,Y,11/14/2019,11,2019,16,"3244 Myrtle Ave64128
(39.065941, -94.537351)",Jackson,39.065941,-94.537351,25821,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186027
36992,2019186098,3508 E 58th Ter,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,17,34,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,10/29/2019,12:49 PM,10,2019,RESOL,Y,11/15/2019,11,2019,17,"3508 E 58th Ter64130
(39.020177, -94.544811)",Jackson,39.020177,-94.544811,37216,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186098
36993,2019186084,5824 Swope Pkwy,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,23,34,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-Illegal Dumping,Trash / Recycling-Dumping-ROW Central,Right of Way Central,10/29/2019,12:40 PM,10,2019,RESOL,Y,11/21/2019,11,2019,23,"5824 Swope Pkwy64130
(39.02004, -94.542311)",Jackson,39.02004,-94.542311,37071,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186084
36994,2019186176,1101 E 5th St,Columbus Park,L,64106,Central,4,PHONE,4440,Trash / Recycling,,14,69,Dumping,Trash / Recycling Dumping,TRASH_RECYCLING,VISIBLE,Public Works,Public Works-Street and Traffic-District 2,Trash / Recycling - Dumping - Alley - D2,Alley - Public Works - District 2,10/29/2019,1:59 PM,10,2019,RESOL,N,11/12/2019,11,2019,14,"1101 E 5th St64106
(39.110764, -94.569525)",Jackson,39.110764,-94.569525,39722,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186176
37006,2019186026,3216 E 8th St,Lykins,L,64124,East,3,PHONE,4440,Trash / Recycling,,180,424,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Trash on Private Property,10/29/2019,11:14 AM,10,2019,OPEN,Y,,,,,"3216 E 8th St64124
(39.103522, -94.543289)",Jackson,39.103522,-94.543289,10413,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186026
37012,2019186413,717 Wheeling Ave,Sheffield,L,64125,East,4,PHONE,4440,Trash / Recycling,,180,424,Nuisance,Trash / Recycling Nuisance,TRASH_RECYCLING,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Open Storage,10/29/2019,6:02 PM,10,2019,OPEN,N,,,,,"717 Wheeling Ave64125
(39.102959, -94.510123)",Jackson,39.102959,-94.510123,5516,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186413
37024,2019185796,3424 Campbell St,North Hyde Park,L,64109,Central,4,BOT,341,Trash / Recycling,,2,503,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,10/29/2019,7:07 AM,10,2019,RESOL,N,10/31/2019,10,2019,2,"3424 Campbell St64109
(39.064379, -94.574328)",Jackson,39.064379,-94.574328,128538,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185796
37025,2019185797,3420 Holmes St,North Hyde Park,L,64109,Central,4,BOT,341,Trash / Recycling,,2,503,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,10/29/2019,7:08 AM,10,2019,RESOL,N,10/31/2019,10,2019,2,"3420 Holmes St64109
(39.064625, -94.576639)",Jackson,39.064625,-94.576639,128330,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185797
37033,2019185795,3401 Harrison St,North Hyde Park,L,64109,Central,4,BOT,341,Trash / Recycling,,2,503,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,10/29/2019,7:06 AM,10,2019,RESOL,N,10/31/2019,10,2019,2,"3401 Harrison St64109
(39.064866, -94.572513)",Jackson,39.064866,-94.572513,128554,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185795
37040,2019186339,2922 Brooklyn Ave,Key Coalition,L,64109,Central,3,BOT,341,Trash / Recycling,,2,503,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,10/29/2019,4:20 PM,10,2019,RESOL,N,10/31/2019,10,2019,2,"2922 Brooklyn Ave64109
(39.072801, -94.557672)",Jackson,39.072801,-94.557672,26820,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186339
37041,2019186369,5905 Jackson Ave,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,2,503,Recycling,Trash / Recycling Recycling,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Recycling-Missed by City,Missed by City,10/29/2019,4:42 PM,10,2019,RESOL,N,10/31/2019,10,2019,2,"5905 Jackson Ave64130
(39.018309, -94.536931)",Jackson,39.018309,-94.536931,303,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186369
37062,2019186052,3864 E 59th Ter,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,2,503,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,10/29/2019,11:50 AM,10,2019,RESOL,Y,10/31/2019,10,2019,2,"3864 E 59th Ter64130
(39.018089, -94.538509)",Jackson,39.018089,-94.538509,570,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186052
37089,2019186311,3823 E 59th St,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Trash / Recycling,,2,503,Trash Collection,Trash / Recycling Trash Collection,TRASH_RECYCLING,VISIBLE,NHS,NHS-Solid Waste-,Trash / Recycling-Trash Collection-Missed by City,Missed by City,10/29/2019,3:59 PM,10,2019,RESOL,Y,10/31/2019,10,2019,2,"3823 E 59th St64130
(39.018516, -94.540667)",Jackson,39.018516,-94.540667,555,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019186311
37109,2019185161,5208 Elmwood Ave,Sheraton Estates,L,64130,Metro,5,EMAIL,248,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,6:20 AM,10,2019,RESOL,N,10/29/2019,10,2019,1,"5208 Elmwood Ave64130
(39.030725, -94.531212)",Jackson,39.030725,-94.531212,37549,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185161
37114,2019185309,1918 TOPPING AVE,Central Blue Valley And Park Tower Gardens,L,64127,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,10:14 AM,10,2019,RESOL,N,10/29/2019,10,2019,1,"1918 TOPPING AVE64127
(39.087216, -94.516335)",Jackson,39.087216,-94.516335,17750,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185309
37122,2019185387,801 Myrtle Ave,Lykins,L,64124,East,3,WEB,1030,Animals / Pets,,0,603,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,11:33 AM,10,2019,RESOL,N,10/28/2019,10,2019,0,"801 Myrtle Ave64124
(39.102824, -94.53513)",Jackson,39.102824,-94.53513,9602,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185387
37128,2019185621,1236 Topping Ave,West Blue Valley,L,64127,East,3,PHONE,4440,Animals / Pets,,1,1102,Dead Animal,Animals / Pets Dead Animal,ANIMAL,VISIBLE,NHS,NHS-Solid Waste-,Animals / Pets-Dead Animal -Curb,Curb,10/28/2019,3:50 PM,10,2019,RESOL,N,10/29/2019,10,2019,1,"1236 Topping Ave64127
(39.096233, -94.514952)",Jackson,39.096233,-94.514952,8926,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185621
37140,2019185538,6827 Chestnut Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Animals / Pets,,22,50,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/28/2019,2:21 PM,10,2019,RESOL,N,11/19/2019,11,2019,22,"6827 Chestnut Ave64132
(39.002224, -94.554022)",Jackson,39.002224,-94.554022,2904,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185538
37143,2019185689,5941 Jackson Ave,Swope Parkway-Elmwood,L,64130,Metro,5,PHONE,4440,Animals / Pets,,30,22,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Inside Residence,Inside Home,10/28/2019,4:52 PM,10,2019,RESOL,Y,11/27/2019,11,2019,30,"5941 Jackson Ave64130
(39.017108, -94.536999)",Jackson,39.017108,-94.536999,312,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185689
37144,2019185686,3232 Bellefontaine Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Animals / Pets,,247,3,Rat Treatment,Animals / Pets Rat Treatment,ANIMAL,NOT_VISIBLE,Health,Health-Rat-,Animals / Pets-Rat Treatment-Vacant Home,Vacant Home,10/28/2019,4:47 PM,10,2019,RESOL,Y,7/1/2020,7,2020,247,"3232 Bellefontaine Ave64128
(39.066547, -94.547638)",Jackson,39.066547,-94.547638,25152,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185686
37147,2019185584,2220 Chelsea Ave,East Community Team North,L,64127,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/28/2019,3:13 PM,10,2019,RESOL,N,10/28/2019,10,2019,0,"2220 Chelsea Ave64127
(39.084631, -94.526838)",Jackson,39.084631,-94.526838,221710,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185584
37149,2019185177,2629 Topping Ave,South Blue Valley,L,64129,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/28/2019,7:38 AM,10,2019,RESOL,N,10/28/2019,10,2019,0,"2629 Topping Ave64129
(39.076596, -94.515311)",Jackson,39.076596,-94.515311,21210,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185177
37151,2019185426,4801 E Linwood Blvd FL 3,Boulevard Village,L,64128,East,3,PHONE,4440,Animals / Pets,,0,603,Stray,Animals / Pets Stray,ANIMAL,VISIBLE,NHS,NHS-Animal Health and Safety-,Animals / Pets-Stray-At Large - Non-Aggressive,At Large - Non-Aggressive,10/28/2019,12:31 PM,10,2019,RESOL,N,10/28/2019,10,2019,0,"4801 E Linwood Blvd64128
(39.063677, -94.527741)",Jackson,39.063677,-94.527741,23271,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185426
37164,2019185295,2907 E 51st St,North Town Fork Creek,L,64130,Metro,5,PHONE,4440,Government,,36,18,NHS (Neighborhood Housing Services),Government NHS (Neighborhood Housing Services),CITY_SERVICES,NOT_VISIBLE,NHS,NHS-Property Preservation-,Government-NHS (Neighborhood Housing Services)-Weatherization Program,Weatherization Program,10/28/2019,9:53 AM,10,2019,RESOL,Y,12/3/2019,12,2019,36,"2907 E 51st St64130
(39.033397, -94.550876)",Jackson,39.033397,-94.550876,36133,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185295
37182,2019185591,2200 E Truman Rd,18th And Vine And Downtown East,L,64127,Central,3,TWIR,25,Lights / Signals,,1,1102,Traffic Signal,Lights / Signals Traffic Signal,ROADS_LIGHTS_SIGNS,VISIBLE,Public Works,Public Works-Capital Projects-Traffic Signals,Lights / Signals-Traffic Signal-Pedestrian / Walkway,Pedestrian / Walkway,10/28/2019,3:20 PM,10,2019,RESOL,N,10/29/2019,10,2019,1,"2200 E Truman Rd64127
(39.095207, -94.555878)",Jackson,39.095207,-94.555878,12507,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185591
37210,2019185223,3417 Chestnut Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,64,6,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Standard,10/28/2019,8:43 AM,10,2019,RESOL,Y,12/31/2019,12,2019,64,"3417 Chestnut Ave64128
(39.063709, -94.550505)",Jackson,39.063709,-94.550505,25470,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185223
37211,2019185258,717 Fuller Ave,Sheffield,L,64125,East,4,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,10/28/2019,9:13 AM,10,2019,RESOL,N,10/28/2019,10,2019,0,"717 Fuller Ave64125
(39.102834, -94.505991)",Jackson,39.102834,-94.505991,5417,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185258
37212,2019185315,1418 Hardesty Ave,West Blue Valley,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,0,603,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,10/28/2019,10:25 AM,10,2019,RESOL,N,10/28/2019,10,2019,0,"1418 Hardesty Ave64127
(39.094935, -94.519613)",Jackson,39.094935,-94.519613,9158,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185315
37216,2019185691,2343 Drury Ave,South Blue Valley,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,11,66,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,10/28/2019,4:54 PM,10,2019,RESOL,Y,11/8/2019,11,2019,11,"2343 Drury Ave64127
(39.081702, -94.518493)",Jackson,39.081702,-94.518493,20004,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185691
37217,2019185178,6720 South Benton Ave,Self Help Neighborhood Council,L,64132,Metro,5,PHONE,4440,Property / Buildings / Construction,,137,4,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Standard,10/28/2019,7:43 AM,10,2019,RESOL,Y,3/13/2020,3,2020,137,"6720 South Benton Ave64132
(39.004281, -94.553425)",Jackson,39.004281,-94.553425,2860,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185178
37218,2019185206,2700 E Linwood Blvd,Santa Fe,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,11,66,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-On list,Standard,10/28/2019,8:26 AM,10,2019,RESOL,Y,11/8/2019,11,2019,11,"2700 E Linwood Blvd64128
(39.068355, -94.551574)",Jackson,39.068355,-94.551574,25301,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185206
37221,2019185734,2750 Indiana Ave,Santa Fe,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,70,10,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Dangerous Buildings-,Prop/Build/Construct-Dangerous Building-Emergency,Emergency,10/28/2019,6:20 PM,10,2019,RESOL,Y,1/6/2020,1,2020,70,"2750 Indiana Ave64128
(39.075013, -94.543744)",Jackson,39.075013,-94.543744,24410,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185734
37223,2019185636,3415 Chestnut Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,7,177,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,10/28/2019,4:07 PM,10,2019,RESOL,Y,11/4/2019,11,2019,7,"3415 Chestnut Ave64128
(39.063813, -94.5505)",Jackson,39.063813,-94.5505,25471,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185636
37224,2019185439,1019 Benton Blvd,Lykins,L,64127,East,3,PHONE,4440,Property / Buildings / Construction,,7,177,Dangerous Building,Property / Buildings / Construction Dangerous Building,PROPERTY_DANGEROUS_BLDG,VISIBLE,NHS,NHS-Neighborhood Preservation-Open Entry,Prop/Build/Construct-Dangerous Building-Open to entry,Open To Entry,10/28/2019,12:46 PM,10,2019,RESOL,Y,11/4/2019,11,2019,7,"1019 Benton Blvd64127
(39.100658, -94.544106)",Jackson,39.100658,-94.544106,10935,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185439
37254,2019185570,3323 Agnes Ave,Oak Park Northwest,L,64128,East,3,PHONE,4440,Property / Buildings / Construction,,180,424,Property Maintenance,Property / Buildings / Construction Property Maintenance,PROPERTY,VISIBLE,NHS,NHS-Neighborhood Preservation-,Property Violations,Main Structure,10/28/2019,2:57 PM,10,2019,OPEN,N,,,,,"3323 Agnes Ave64128
(39.0652, -94.548155)",Jackson,39.0652,-94.548155,25625,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2019185570
